id,price
0,1481.98
1,4945.0
2,3061.63
3,2062.46
4,3392.1930000000007
5,2001.46
6,1995.68
7,1708.34
8,6531.39
9,1882.59
10,1891.46
11,2920.08
12,3208.09
13,5828.57
14,1956.87
15,3214.31
16,4494.71
17,4074.46
18,5021.35
19,2955.36
20,2086.73
21,2022.7
22,3083.83
23,2404.62
24,2119.0
25,3457.69
26,1844.75
27,2471.03
28,2021.06
29,2268.4
30,4528.29
31,4631.32
32,2193.49
33,4178.07
34,1670.9
35,5543.46
36,2165.13
37,5167.01
38,2094.28
39,2038.68
40,2273.74
41,2797.36
42,3600.76
43,2595.73
44,5748.58
45,1612.97
46,4299.63
47,2399.3
48,2261.15
49,3633.62
50,3204.34
51,6083.33
52,1590.65
53,2651.05
54,3974.38
55,4378.93
56,1936.99
57,1306.39
58,2787.35
59,5225.32
60,4673.51
61,6435.66
62,2156.13
63,3850.51
64,3437.8033333333333
65,3258.06
66,2070.54
67,2028.16
68,4934.58
69,2078.43
70,5114.88
71,4092.98
72,2541.85
73,2415.32
74,4405.87
75,3394.23
76,4954.42
77,3627.35
78,6146.16
79,4008.28
80,3280.86
81,6744.69
82,2612.97
83,4676.27
84,2043.65
85,2202.92
86,2274.22
87,2166.8
88,5098.13
89,5965.07
90,1884.18
91,3243.77
92,3506.41
93,1468.24
94,4863.13
95,3362.453333333333
96,4227.93
97,1347.52
98,1426.24
99,2075.25
100,3230.74
101,6606.88
102,2463.06
103,2083.62
104,2144.18
105,6041.29
106,2065.04
107,2547.42
108,3946.98
109,5125.56
110,6433.36
111,2038.28
112,2216.72
113,2144.36
114,2654.46
115,2179.99
116,2111.04
117,3377.83
118,2184.21
119,2593.44
120,2143.8
121,1290.45
122,3011.73
123,1901.69
124,4745.3
125,3256.89
126,3453.14
127,3552.88
128,2628.34
129,2649.07
130,1546.94
131,4893.62
132,2429.3
133,4519.36
134,1584.9
135,3880.45
136,3323.7
137,2763.95
138,1570.41
139,2672.99
140,5290.52
141,6164.11
142,3384.92
143,1738.01
144,1458.45
145,5315.72
146,1828.21
147,1871.56
148,3213.44
149,3978.83
150,3460.8
151,3631.215
152,1916.27
153,3471.870833333333
154,2179.73
155,4686.36
156,4028.54
157,1890.18
158,5819.98
159,6483.0
160,2797.31
161,4003.6
162,3686.46
163,1823.72
164,2110.91
165,4877.12
166,1375.11
167,1245.35
168,1608.83
169,2394.53
170,2096.72
171,6020.04
172,2188.62
173,6160.26
174,2152.07
175,2351.87
176,4964.93
177,2080.52
178,3319.07
179,2462.78
180,3461.11
181,3695.74
182,3213.67
183,1547.95
184,2156.61
185,2364.85
186,5015.93
187,1981.22
188,2381.64
189,1785.6
190,2426.73
191,3889.97
192,2151.31
193,2735.33
194,2876.02
195,3673.12
196,2787.24
197,2107.1
198,3451.42
199,3040.53
200,1361.87
201,3521.38
202,1532.14
203,1647.63
204,2372.84
205,5012.67
206,6911.4
207,5964.42
208,3083.69
209,2033.42
210,2841.36
211,5642.08
212,2118.21
213,3772.95
214,1893.23
215,2211.45
216,2095.87
217,4631.49
218,1426.56
219,3208.45
220,3750.84
221,1891.19
222,2124.6
223,3180.61
224,4304.31
225,4903.2
226,2205.44
227,1460.1
228,4711.33
229,6890.05
230,3533.56
231,1620.15
232,2396.54
233,5027.35
234,3501.54
235,5774.02
236,1387.75
237,1906.77
238,2124.62
239,6192.64
240,3301.25
241,1485.87
242,1623.89
243,4906.63
244,1874.77
245,2111.57
246,3582.693333333333
247,6027.92
248,4662.39
249,2172.55
250,2860.31
251,5115.53
252,6176.37
253,2054.9
254,2822.48
255,3264.095
256,3616.4
257,2234.76
258,1893.33
259,2078.41
260,4524.67
261,3708.258333333333
262,3018.39
263,2012.03
264,2402.88
265,2406.14
266,2166.52
267,4312.52
268,5429.08
269,2683.56
270,4105.32
271,3533.5333333333333
272,1982.02
273,2196.32
274,3746.9508333333333
275,1467.25
276,2866.26
277,3961.95
278,6553.29
279,2779.73
280,3572.91
281,5058.17
282,2067.65
283,2287.21
284,5126.28
285,3970.56
286,4251.32
287,3054.155
288,2006.39
289,3024.97
290,2006.22
291,2137.18
292,1264.04
293,1629.66
294,3221.35
295,2449.78
296,2787.7
297,3244.9733333333334
298,5159.02
299,2156.19
300,3458.163333333333
301,4287.31
302,2278.67
303,6358.66
304,2195.16
305,3330.68
306,1900.95
307,1329.6
308,5001.47
309,2201.19
310,2021.83
311,1902.61
312,1775.39
313,6335.66
314,1936.64
315,3630.405
316,1505.74
317,6179.04
318,2219.43
319,1945.69
320,2161.84
321,5386.13
322,2005.67
323,4675.64
324,2010.01
325,3007.68
326,2024.56
327,4574.59
328,1642.98
329,4247.49
330,2146.79
331,1604.34
332,6235.8
333,4948.31
334,1536.22
335,3435.57
336,3625.293333333333
337,3080.62
338,2171.51
339,2858.66
340,6400.3
341,1420.95
342,1660.26
343,2854.38
344,3042.98
345,3966.75
346,4064.33
347,1875.26
348,2388.42
349,3443.923333333333
350,3564.1608333333334
351,2167.48
352,2032.41
353,3316.31
354,3615.95
355,2606.75
356,4851.15
357,1901.29
358,1603.72
359,3379.37
360,3019.94
361,3447.37
362,3264.89
363,4471.47
364,3154.42
365,3441.13
366,2600.2
367,6906.62
368,1901.51
369,4584.94
370,5956.98
371,3056.8
372,2179.84
373,6526.77
374,2349.12
375,3207.57
376,2336.53
377,2878.44
378,2085.2
379,3789.5
380,2703.03
381,3592.320833333333
382,2906.2
383,2771.37
384,2695.83
385,1901.1
386,6588.9
387,2034.89
388,2162.1
389,6930.11
390,2106.56
391,1342.22
392,1947.0
393,2164.41
394,1900.13
395,1436.48
396,1483.96
397,2123.17
398,1474.05
399,1705.57
400,1434.77
401,3563.8
402,2669.68
403,1329.87
404,3889.51
405,2184.85
406,6110.84
407,2818.92
408,3605.305
409,6932.1
410,2142.82
411,2069.47
412,2478.79
413,3987.18
414,3133.22
415,6622.11
416,1467.01
417,1637.01
418,2651.15
419,6078.82
420,2041.41
421,4810.13
422,3773.95
423,2322.52
424,1441.93
425,2083.25
426,1934.3
427,2179.21
428,2195.2
429,3470.9925
430,1355.3
431,2100.55
432,4557.51
433,1716.99
434,2175.12
435,2733.98
436,1207.65
437,2562.35
438,2970.36
439,2163.32
440,5005.04
441,1469.14
442,3234.724833333333
443,6432.93
444,3359.05
445,2159.55
446,2283.89
447,2169.85
448,3488.25
449,3511.6583333333333
450,3312.43
451,3058.84
452,6968.62
453,2063.09
454,2818.35
455,4822.76
456,5326.31
457,1583.63
458,2432.38
459,1622.26
460,2009.16
461,1583.48
462,3098.38
463,3359.500833333333
464,2775.07
465,2124.33
466,2761.96
467,1861.43
468,2910.26
469,2857.82
470,2538.12
471,2539.68
472,2551.78
473,1208.67
474,2554.03
475,2055.62
476,1652.41
477,3671.31
478,1987.71
479,2469.37
480,6930.66
481,6341.35
482,1496.16
483,1445.82
484,6501.78
485,2146.55
486,2016.53
487,1971.67
488,2213.63
489,1514.76
490,2152.29
491,2654.67
492,6766.3
493,2990.37
494,1230.01
495,3468.86
496,4445.78
497,6557.21
498,1553.7
499,2094.9
500,2130.08
501,1589.78
502,2242.12
503,3324.35
504,2817.19
505,4150.44
506,2600.6
507,3964.2
508,6360.56
509,4583.84
510,5050.88
511,4530.97
512,1993.99
513,3447.71
514,2579.04
515,3351.76
516,6853.66
517,4147.58
518,5591.63
519,4031.99
520,2300.41
521,3104.75
522,2287.04
523,2075.63
524,2502.43
525,2947.43
526,6046.08
527,3087.44
528,2043.66
529,3544.48
530,1898.61
531,2087.44
532,4998.84
533,1879.33
534,6059.34
535,2123.14
536,2153.88
537,1350.21
538,3974.06
539,1508.57
540,6130.59
541,1743.48
542,2786.68
543,3272.57
544,2011.2
545,2433.4
546,5384.01
547,2132.08
548,1479.05
549,3369.93
550,1974.99
551,2355.41
552,4535.72
553,1558.42
554,5500.04
555,2764.47
556,6388.18
557,3152.5
558,6628.2
559,4245.2
560,5315.65
561,2073.08
562,4886.15
563,3036.16
564,2113.63
565,2733.77
566,4134.81
567,2048.46
568,2756.31
569,2283.5
570,1611.09
571,2990.4
572,1981.12
573,5952.87
574,1510.69
575,3860.72
576,4457.55
577,2213.6
578,2692.82
579,2725.7
580,2217.22
581,2141.57
582,3111.76
583,1328.04
584,2126.99
585,6357.48
586,3490.55
587,2130.3
588,1329.26
589,1994.13
590,4531.7
591,1569.82
592,2056.91
593,1562.17
594,1865.43
595,1468.23
596,2967.33
597,2440.48
598,6531.72
599,1445.33
600,3792.75
601,1422.87
602,1804.45
603,2121.97
604,2344.51
605,5401.84
606,4889.96
607,2573.74
608,1536.94
609,3505.39
610,1328.81
611,2129.08
612,3282.3233333333333
613,3392.048333333333
614,1941.28
615,6399.48
616,2067.55
617,2185.48
618,2137.89
619,6397.59
620,3622.18
621,3303.38
622,1566.59
623,6916.71
624,6211.99
625,2526.69
626,3885.59
627,3363.13
628,2166.92
629,4102.82
630,6387.6
631,5752.27
632,2047.44
633,2342.49
634,3204.76
635,2145.59
636,4900.05
637,4091.73
638,5087.25
639,1836.54
640,2626.66
641,2026.39
642,3061.14
643,2248.3
644,1592.71
645,2198.14
646,4727.8
647,2184.53
648,3682.69
649,5243.37
650,2441.57
651,5372.7
652,1340.66
653,2366.57
654,2457.86
655,6071.01
656,2528.77
657,2075.01
658,1950.19
659,3441.18
660,1896.12
661,2796.48
662,3054.43
663,5106.75
664,2489.93
665,1307.84
666,2466.18
667,3164.64
668,2258.86
669,2157.33
670,1622.23
671,5432.63
672,2012.25
673,1702.52
674,2591.23
675,1351.03
676,2112.05
677,2311.46
678,3379.9
679,2130.34
680,2246.0
681,1471.78
682,2667.2
683,4476.78
684,5954.96
685,2929.24
686,2585.3
687,5067.66
688,2155.81
689,1705.2
690,3911.01
691,2007.27
692,1877.4
693,2187.61
694,3769.97
695,2097.94
696,2795.96
697,2693.33
698,3548.82
699,4859.46
700,3074.295
701,3678.41
702,2745.88
703,2601.01
704,3382.54
705,3340.71
706,4857.87
707,2046.25
708,2173.11
709,2216.93
710,3867.03
711,1585.72
712,2876.88
713,1624.51
714,1475.48
715,1486.42
716,2066.3
717,2164.02
718,2712.33
719,2255.24
720,5330.4
721,1354.36
722,3519.83
723,1681.3
724,3413.32
725,4082.89
726,1954.69
727,2189.28
728,2387.56
729,2060.57
730,1905.93
731,6128.8
732,2144.11
733,3042.39
734,4924.02
735,2087.9
736,3822.17
737,1980.5
738,4590.34
