id,price
0,800.41125
1,5945.1725
2,5800.697083333333
3,1125.33
4,3233.01
5,522.495
6,1419.24125
7,864.59125
8,8954.70875
9,668.33125
10,621.46
11,3807.629166666666
12,5699.3625
13,10266.02125
14,673.4675
15,7589.615410714287
16,6449.59
17,5377.48875
18,8462.505
19,2258.70125
20,473.035
21,707.54375
22,3247.7775
23,2471.525
24,1001.62125
25,3066.72875
26,517.4975
27,1882.6933333333334
28,1007.73625
29,572.00375
30,5457.084770833333
31,6032.313125
32,2367.50125
33,8630.148333333334
34,686.6725
35,17024.9725
36,741.32125
37,9809.285
38,987.72125
39,986.6
40,1606.50875
41,4316.761875
42,12740.729375
43,2223.05375
44,7893.05875
45,1112.15875
46,5930.82375
47,2538.185
48,1128.465
49,14479.048125
50,3148.16125
51,13857.685625
52,1330.61625
53,3153.1425
54,8622.239729166666
55,10332.41
56,1206.00125
57,650.25375
58,2896.90375
59,8784.3
60,5887.86875
61,16566.071928571433
62,600.2
63,9724.54875
64,4964.9375
65,3297.34125
66,758.99625
67,720.72375
68,9958.855
69,2553.2475
70,6890.11
71,4337.131666666666
72,1718.42125
73,2813.4525
74,8834.405
75,3849.0333333333333
76,14426.1634375
77,7539.27875
78,16240.3925
79,5662.2575
80,4975.09625
81,16142.19625
82,5346.32125
83,8579.67625
84,1029.96375
85,2163.87
86,2064.62375
87,3215.8525
88,10049.06125
89,8637.96125
90,642.8475
91,2844.45125
92,4205.3825
93,743.36875
94,9694.3975
95,5604.047916666667
96,5937.9125
97,1313.77625
98,777.0375
99,829.2186666666666
100,2631.95
101,17316.63080357143
102,4276.4075
103,1820.4134375
104,827.57
105,11218.503333333332
106,1338.5225
107,1871.95375
108,4585.88375
109,7635.77875
110,13207.149642857143
111,828.56125
112,1003.86375
113,2149.3241666666668
114,3331.188333333333
115,1037.45875
116,557.64625
117,10048.69875
118,572.31125
119,5274.6125
120,1723.75125
121,751.3475
122,2918.26375
123,745.08125
124,13428.32625
125,3442.85
126,5801.577083333334
127,6594.674833333332
128,2604.325
129,4023.6775
130,544.10875
131,7152.59375
132,3284.45125
133,11961.87375
134,1484.96125
135,9961.34625
136,3617.745
137,3920.58125
138,715.775
139,4076.715
140,6858.2375
141,8032.105
142,3440.40375
143,959.2467708333335
144,1114.6944375
145,7748.97125
146,1060.17375
147,503.035
148,3348.4825
149,8305.495
150,5070.53375
151,5120.9875
152,1258.615
153,5492.43875
154,2189.175
155,5018.62625
156,6939.06375
157,514.3525
158,9679.98875
159,16450.43625
160,1907.58625
161,5191.9475
162,10453.363125
163,1002.80375
164,438.298125
165,6425.16125
166,820.38125
167,882.44375
168,1587.48875
169,3550.96125
170,1290.2625
171,11845.692916666665
172,972.10125
173,12779.7975
174,2214.265625
175,2668.93
176,6554.04875
177,793.13
178,3376.5975
179,2500.6175
180,6976.825
181,7142.38625
182,3199.085
183,1039.255
184,2405.7166666666667
185,1765.51125
186,15276.49375
187,1214.27
188,1715.68125
189,984.41375
190,2851.9
191,6837.7625
192,805.535
193,3715.14075
194,2803.08
195,5728.83625
196,1961.1525
197,989.3175
198,4288.71875
199,2085.74125
200,981.9771875
201,3831.815
202,751.05375
203,1200.01375
204,2869.98625
205,7242.7325
206,17651.10375
207,10440.88375
208,3305.095
209,737.69
210,2438.7525
211,8649.6325
212,879.205
213,6623.67
214,850.5325
215,1021.3
216,1794.07375
217,5836.44
218,834.58125
219,4375.23375
220,11028.77
221,625.765
222,432.6925
223,3513.3775
224,4627.3075
225,5530.41875
226,2319.6809375
227,540.345
228,6132.575
229,12175.84875
230,3675.87875
231,1610.42125
232,2588.6025
233,7381.82125
234,4084.51125
235,8010.05875
236,682.33
237,1163.3425
238,646.33125
239,13464.47
240,4100.66375
241,1063.68875
242,1190.90875
243,10542.1225
244,609.9825
245,1807.89125
246,6718.55
247,8758.25875
248,6104.2585178571435
249,747.86
250,3440.655
251,5379.85
252,13898.645
253,1087.855
254,2557.71
255,5754.391249999999
256,5949.7925
257,1796.72
258,1676.035
259,954.2422499999998
260,6605.20625
261,4917.9275
262,3150.74375
263,774.9975
264,3762.23875
265,3466.17875
266,557.5675
267,4995.17875
268,8959.8275
269,2760.62625
270,5615.15
271,4556.2825
272,1063.125
273,877.655
274,4963.14625
275,671.94625
276,4318.39
277,5543.074208333334
278,17179.835
279,5539.905
280,3804.5375
281,6684.30375
282,1011.17
283,2671.8175
284,5689.70125
285,4706.7175
286,6491.40375
