id,price
0,798.031
1,5947.332
2,5816.333
3,1128.484
4,3229.4073333333336
5,522.854
6,1413.185
7,868.544
8,8864.463
9,672.921
10,620.08
11,3820.743
12,5703.303
13,10245.371
14,673.014
15,7603.175407142859
16,6448.013
17,5384.466
18,8471.473
19,2277.793
20,472.46
21,707.927
22,3243.314
23,2474.591
24,999.412
25,3082.544
26,515.447
27,1878.964
28,1005.624
29,562.62
30,5414.397466666665
31,6039.918
32,2375.248
33,8622.719
34,683.716
35,17016.546
36,748.732
37,9828.975
38,990.371
39,984.144
40,1608.351
41,4312.683833333333
42,12736.87015
43,2231.601
44,7964.97
45,1114.412
46,5921.257
47,2530.372
48,1126.721
49,14451.8517
50,3152.9013333333332
51,14058.464833333333
52,1335.79
53,3139.903
54,8647.912583333335
55,10293.05
56,1211.791
57,647.285
58,2895.765
59,8746.75
60,5896.7095
61,16517.875385714287
62,604.404
63,9714.377
64,4984.776
65,3321.531
66,757.443
67,722.508
68,9943.039
69,2551.029
70,6937.093
71,4364.928
72,1722.343
73,2824.152
74,8858.825
75,3853.9814166666665
76,14388.59075
77,7530.395
78,16097.134
79,5666.886
80,4965.84
81,16136.454
82,5292.536
83,8544.142
84,1031.338
85,2151.033
86,2064.157
87,3208.296
88,9990.975
89,8665.484
90,643.125
91,2817.36
92,4199.139
93,742.771
94,9630.964
95,5603.4149333333335
96,5940.25
97,1311.321
98,777.653
99,820.5266666666666
100,2612.819
101,17319.5205
102,4255.875
103,1819.629666666667
104,823.942
105,11227.108
106,1343.733
107,1872.117
108,4585.911666666667
109,7642.466
110,13194.908599999999
111,825.889
112,1001.021
113,2154.044
114,3299.296
115,1039.909
116,560.564
117,10011.222
118,572.646
119,5219.362
120,1724.772
121,751.155
122,2931.0515
123,745.181
124,13480.599
125,3452.946
126,5793.02
127,6613.914666666665
128,2600.735
129,4001.306
130,543.158
131,7135.78
132,3296.912
133,12038.994
134,1484.77
135,9934.596
136,3619.209
137,3947.585
138,715.365
139,4076.296
140,6861.214
141,7988.923
142,3433.835
143,956.7505
144,1117.1485
145,7806.7925
146,1056.037
147,503.161
148,3340.811
149,8263.071
150,5092.337
151,5107.659
152,1262.843
153,5502.126
154,2175.49
155,5038.078
156,6905.325
157,514.159
158,9670.811
159,16351.171
160,1913.026
161,5192.157
162,10582.134
163,1001.851
164,435.61
165,6431.495
166,808.327
167,878.729
168,1578.077
169,3572.2
170,1306.006
